id,fecha,medio_transporte,empresa_bus,linea_metro,barrio,review_text,rating,tiempo_espera_min,duracion_viaje_min,likes,respuestas,satisfaccion
cd3a763f,2024-01-13 09:53:00,Red Bus,Alsacia,Desconocido,Recoleta,"Viajé por bus interurbano, en noche con clima nublado, me tocó ir de pie parte del trayecto",3.0,10,40,5,0,Neutro
685962f8,2024-02-11 20:17:00,Trolebús,Desconocido,Desconocido,Pedro Aguirre Cerda,"Tomé metro en san bernardo, en noche con clima nublado, sistema de pago falló",1.0,11,38,6,0,Negativo
95fc1723,2025-05-21 20:24:00,Bus Interurbano,Redbus,Desconocido,Lo Barnechea,"Viajé por metro, en mediodía con clima nublado, el bus se saltó la parada",2.0,22,44,1,0,Negativo
d48d24af,2024-04-30 13:18:00,Trolebús,Desconocido,Desconocido,Cerrillos,"Tomé trolebús en conchalí, en hora punta tarde con clima viento, cambio de andén de último minuto",3.0,13,18,0,2,Neutro
b84f52a8,2025-05-05 11:25:00,Metrotren,Desconocido,Desconocido,Huechuraba,"En noche con clima lluvia, el metro estaba limpio, recomiendo la ruta",5.0,6,22,5,1,Positivo
3eed68dd,2024-11-27 20:45:00,Trolebús,Desconocido,Desconocido,Estación Central,"En noche con clima lluvia, el bus se saltó la parada, deberían mejorar el servicio",2.0,22,34,3,0,Negativo
d93c9dd7,2025-02-18 15:14:00,Metrotren,Desconocido,Desconocido,Providencia,"Viajé por bus interurbano, la señalética estaba clara",5.0,10,42,0,0,Positivo
d37e61df,2025-04-21 19:59:00,Trolebús,Desconocido,Desconocido,Quilicura,"Viajé por red bus, el viaje fue normal",3.0,9,43,7,1,Neutro
e2f74230,2024-10-22 15:52:00,Red Bus,Stp,Desconocido,Lo Barnechea,Demora excesiva,1.0,16,42,2,1,Negativo
1f43eb18,2024-05-30 11:19:00,Metro,Desconocido,L4A,Recoleta,"Tomé bus interurbano en huechuraba, en noche con clima lluvia, muy buen servicio, recomiendo la ruta",4.0,6,30,10,0,Positivo
a1c0ef09,2024-08-16 18:10:00,Red Bus,Redbus,Desconocido,Peñalolén,"En hora punta tarde con clima soleado, me tocó ir de pie parte del trayecto",3.0,9,37,7,2,Neutro
0620f8c6,2024-02-14 15:15:00,Metrotren,Desconocido,Desconocido,La Pintana,"Viajé por metrotren, en mediodía con clima nublado, hubo un leve retraso",3.0,13,48,4,0,Neutro
8d7d50bb,2024-01-24 03:40:00,Trolebús,Desconocido,Desconocido,Independencia,"En hora punta mañana con clima nublado, mucha aglomeración",1.0,13,42,10,0,Negativo
4ac1665e,2024-11-20 02:12:00,Metro,Desconocido,L1,Ñuñoa,"Viajé por red bus, hubo un leve retraso",3.0,18,51,3,1,Neutro
46fc4fda,2024-01-16 05:09:00,Metro,Desconocido,L2,Las Condes,"En noche con clima nublado, hubo un leve retraso",3.0,17,29,5,1,Neutro
4ef7b1e1,2024-01-07 05:28:00,Red Bus,Stp,Desconocido,San Miguel,"Tomé trolebús en quilicura, en noche con clima lluvia, demora excesiva",2.0,8,46,7,1,Negativo
00efe836,2024-02-24 04:24:00,Metrotren,Desconocido,Desconocido,San Miguel,"Viajé por metrotren, en mediodía con clima viento, demora excesiva",2.0,19,43,10,2,Negativo
aa94f74e,2025-03-19 20:38:00,Trolebús,Desconocido,Desconocido,Huechuraba,"Tomé bus interurbano en providencia, me sentí inseguro por discusión entre pasajeros, deberían mejorar el servicio",2.0,16,39,8,0,Negativo
868969e8,2024-12-17 00:45:00,Metrotren,Desconocido,Desconocido,Ñuñoa,"Tomé red bus en huechuraba, en noche con clima nublado, hubo un leve retraso",3.0,12,18,3,0,Neutro
26c897f4,2024-03-29 14:14:00,Red Bus,Redbus,Desconocido,Lo Barnechea,El viaje fue normal,3.0,13,24,5,1,Neutro
40f3ccdb,2025-06-23 03:04:00,Trolebús,Desconocido,Desconocido,Macul,"En mediodía con clima viento, bajó mucha gente en la estación",3.0,2,44,1,0,Neutro
8e2bb00d,2024-12-16 12:56:00,Metrotren,Desconocido,Desconocido,Lo Barnechea,"En mediodía con clima viento, el aire acondicionado estaba adecuado, recomiendo la ruta",5.0,6,56,11,1,Positivo
8afdde02,2024-05-19 22:01:00,Bus Interurbano,Subus,Desconocido,Ñuñoa,"Tomé trolebús en san miguel, en hora punta tarde con clima viento, el aire acondicionado no funcionaba, deberían mejorar el servicio",2.0,14,48,9,0,Negativo
05e29c61,2025-03-25 04:47:00,Metro,Desconocido,L3,Santiago Centro,"Viajé por red bus, cambio de andén de último minuto",3.0,14,33,3,0,Neutro
a43ae012,2024-11-28 07:56:00,Red Bus,Vule,Desconocido,Renca,"Tomé bus interurbano en renca, en hora punta tarde con clima soleado, la ruta fue rápida",4.0,9,43,5,1,Positivo
2dc9f054,2024-07-10 07:03:00,Metrotren,Desconocido,Desconocido,San Miguel,"Tomé red bus en quilicura, en noche con clima viento, hubo un leve retraso",3.0,8,29,7,0,Neutro
6c8231e7,2024-03-03 15:42:00,Bus Interurbano,Alsacia,Desconocido,San Bernardo,"En hora punta mañana con clima lluvia, el bus llegó a tiempo",3.0,7,47,0,0,Neutro
db119539,2024-11-06 04:10:00,Red Bus,Alsacia,Desconocido,Puente Alto,"Mal olor en el vagón, deberían mejorar el servicio",2.0,14,33,3,0,Negativo
abdc01b9,2024-06-07 18:25:00,Metrotren,Desconocido,Desconocido,Quilicura,"Viajé por red bus, en mediodía con clima viento, el viaje fue normal",3.0,10,31,3,2,Neutro
5ee986c8,2024-04-07 06:48:00,Metro,Desconocido,L4A,Desconocido,"Tomé trolebús en independencia, la aplicación funcionó perfecto",3.0,6,30,1,0,Neutro
877c383b,2024-04-26 19:32:00,Metro,Desconocido,L5,Las Condes,"Tomé bus interurbano en providencia, me sentí seguro durante el viaje",5.0,11,47,2,1,Positivo
f6d3aeb6,2024-09-22 15:38:00,Trolebús,Desconocido,Desconocido,San Miguel,"Tomé metrotren en puente alto, la aplicación funcionó perfecto",4.0,15,32,8,2,Positivo
84a452cf,2025-02-27 06:48:00,Red Bus,Subus,Desconocido,San Bernardo,"Tomé metrotren en cerrillos, en mediodía con clima lluvia, poca frecuencia",2.0,22,31,3,2,Negativo
116b4905,2024-08-15 21:08:00,Bus Interurbano,Stp,Desconocido,Recoleta,"Viajé por metro, en hora punta tarde con clima lluvia, el tiempo de espera fue bajo, recomiendo la ruta",5.0,9,49,2,0,Positivo
e2efafc2,2024-09-11 05:38:00,Metrotren,Desconocido,Desconocido,Desconocido,"Tomé metrotren en la florida, en hora punta mañana con clima lluvia, el bus se saltó la parada",1.0,16,30,2,2,Negativo
5dc68921,2024-03-30 18:18:00,Red Bus,Vule,Desconocido,Pedro Aguirre Cerda,"Viajé por red bus, en mediodía con clima soleado, el bus se saltó la parada",2.0,13,35,1,1,Negativo
3ac86387,2024-07-09 12:28:00,Metro,Desconocido,L2,Desconocido,"Tomé metrotren en puente alto, los asientos estaban disponibles",5.0,2,20,0,2,Positivo
51a0b03b,2024-09-11 06:31:00,Bus Interurbano,Metbus,Desconocido,Recoleta,"Viajé por metrotren, el metro estaba limpio",4.0,6,28,0,1,Positivo
da5011ff,2024-08-06 07:38:00,Trolebús,Desconocido,Desconocido,Independencia,"Tomé metro en macul, en hora punta mañana con clima lluvia, mal olor en el vagón, deberían mejorar el servicio",2.0,22,36,1,0,Negativo
bba43c17,2024-05-31 21:36:00,Red Bus,Subus,Desconocido,Peñalolén,"Viajé por trolebús, el metro estaba limpio, recomiendo la ruta",5.0,0,31,4,0,Positivo
1e0e7acc,2025-06-12 12:34:00,Trolebús,Desconocido,Desconocido,La Florida,"Tomé metro en macul, en hora punta tarde con clima soleado, ruidos molestos",1.0,14,27,6,1,Negativo
5293a83a,2024-05-13 17:24:00,Metro,Desconocido,L3,Maipú,"Viajé por metrotren, en mediodía con clima nublado, demora excesiva",1.0,23,38,15,0,Negativo
c6f7ab7a,2024-09-07 10:57:00,Trolebús,Desconocido,Desconocido,Lo Barnechea,"Tomé trolebús en ñuñoa, muy buen servicio",4.0,2,38,0,0,Positivo
5eff391c,2024-10-21 18:46:00,Metrotren,Desconocido,Desconocido,Ñuñoa,"Sistema de pago falló, deberían mejorar el servicio",2.0,23,29,2,0,Negativo
7cc2d8ad,2025-04-18 23:37:00,Metro,Desconocido,L2,Santiago Centro,"Viajé por trolebús, en mediodía con clima viento, no hubo novedades",3.0,5,29,9,1,Neutro
6c0d8c38,2025-03-14 02:49:00,Metro,Desconocido,L2,Huechuraba,"Viajé por bus interurbano, en hora punta mañana con clima lluvia, me sentí seguro durante el viaje",5.0,1,35,1,0,Positivo
97d1ae20,2024-07-19 20:56:00,Red Bus,Stp,Desconocido,Renca,"El metro estaba limpio, recomiendo la ruta",5.0,6,33,0,2,Positivo
73be319f,2024-12-26 04:10:00,Metro,Desconocido,L6,Pedro Aguirre Cerda,Sistema de pago falló,3.0,22,40,9,1,Neutro
96b6e982,2024-08-27 04:45:00,Metrotren,Desconocido,Desconocido,La Pintana,"Viajé por metrotren, el chofer manejaba brusco, deberían mejorar el servicio",1.0,15,42,0,0,Negativo
a4595d26,2025-06-12 15:37:00,Metrotren,Desconocido,Desconocido,La Pintana,"En noche con clima viento, el aire acondicionado no funcionaba",2.0,16,45,4,1,Negativo
8b34ed7b,2025-02-01 19:34:00,Trolebús,Desconocido,Desconocido,Estación Central,"Tomé metro en providencia, en mediodía con clima lluvia, muy buen servicio, recomiendo la ruta",4.0,3,28,0,2,Positivo
ff38c046,2024-09-07 02:20:00,Metro,Desconocido,L5,Pedro Aguirre Cerda,Los asientos estaban disponibles,4.0,8,59,4,0,Positivo
112a5489,2025-01-15 01:29:00,Trolebús,Desconocido,Desconocido,Quilicura,"Viajé por trolebús, cambio de andén de último minuto",3.0,10,31,7,1,Neutro
18c03552,2024-08-25 04:43:00,Metrotren,Desconocido,Desconocido,Las Condes,"Viajé por trolebús, ruidos molestos",1.0,15,30,4,0,Negativo
ce2660eb,2024-12-14 07:48:00,Metrotren,Desconocido,Desconocido,Macul,"Tomé bus interurbano en independencia, mal olor en el vagón, deberían mejorar el servicio",2.0,18,27,2,1,Negativo
be62a30e,2025-05-01 15:53:00,Red Bus,Metbus,Desconocido,Lo Barnechea,Me tocó ir de pie parte del trayecto,3.0,17,40,10,0,Neutro
cecb77e6,2024-03-13 04:40:00,Bus Interurbano,Stp,Desconocido,Independencia,"En mediodía con clima soleado, mal olor en el vagón",1.0,21,42,4,0,Negativo
ab9c40ea,2024-05-06 08:17:00,Trolebús,Desconocido,Desconocido,Quilicura,"En mediodía con clima viento, muy buen servicio, recomiendo la ruta",5.0,8,51,1,2,Positivo
2b70190c,2025-02-10 00:23:00,Trolebús,Desconocido,Desconocido,Lo Barnechea,"Tomé red bus en cerrillos, en hora punta tarde con clima soleado, el aire acondicionado estaba adecuado, recomiendo la ruta",5.0,11,23,0,0,Positivo
f1b1c901,2024-10-25 06:50:00,Metrotren,Desconocido,Desconocido,Santiago Centro,Muy buen servicio,4.0,4,35,2,0,Positivo
9b4ff67e,2024-10-12 14:10:00,Metrotren,Desconocido,Desconocido,Macul,"Viajé por red bus, en hora punta tarde con clima soleado, la aplicación funcionó perfecto",4.0,11,13,4,0,Positivo
fd348700,2024-02-23 05:51:00,Bus Interurbano,Subus,Desconocido,Puente Alto,"En mediodía con clima viento, ruidos molestos",1.0,21,42,4,0,Negativo
b6bfbc59,2025-06-11 13:47:00,Metrotren,Desconocido,Desconocido,San Miguel,"Viajé por metro, hubo un leve retraso",3.0,19,45,0,1,Neutro
88226a64,2025-06-16 20:23:00,Trolebús,Desconocido,Desconocido,Estación Central,"Viajé por metro, en mediodía con clima nublado, me tocó ir de pie parte del trayecto",3.0,4,47,7,0,Neutro
db0cfcad,2025-04-23 21:16:00,Metrotren,Desconocido,Desconocido,Ñuñoa,"Tomé red bus en la pintana, en noche con clima viento, el chofer manejaba brusco, deberían mejorar el servicio",1.0,12,34,4,1,Negativo
85530baa,2024-05-22 15:15:00,Metrotren,Desconocido,Desconocido,Recoleta,"Tomé bus interurbano en peñalolén, hubo un leve retraso",3.0,8,29,0,0,Neutro
cc41fdeb,2024-09-24 13:58:00,Metro,Desconocido,L4,Cerrillos,"En noche con clima lluvia, cambio de andén de último minuto",3.0,7,42,0,1,Neutro
98bfa5ca,2024-01-06 02:00:00,Trolebús,Desconocido,Desconocido,Desconocido,"Viajé por bus interurbano, en hora punta tarde con clima viento, sistema de pago falló",2.0,22,26,3,0,Negativo
0888e7fa,2024-01-28 09:06:00,Red Bus,Vule,Desconocido,Lo Barnechea,"Tomé trolebús en santiago centro, muy buen servicio, recomiendo la ruta",4.0,9,43,8,1,Positivo
c8683bb4,2024-06-04 00:42:00,Metrotren,Desconocido,Desconocido,Independencia,"Viajé por metro, mucha aglomeración",2.0,11,44,0,2,Negativo
5fc18799,2024-10-22 04:33:00,Metrotren,Desconocido,Desconocido,Santiago Centro,"Viajé por metrotren, en hora punta mañana con clima soleado, me sentí inseguro por discusión entre pasajeros",2.0,26,50,0,1,Negativo
10deb801,2024-09-08 17:19:00,Trolebús,Desconocido,Desconocido,San Bernardo,"Tomé metrotren en las condes, en noche con clima soleado, muy buen servicio",4.0,4,32,9,2,Positivo
c64b5727,2024-07-25 18:43:00,Metrotren,Desconocido,Desconocido,Macul,"Tomé bus interurbano en la pintana, en mediodía con clima lluvia, la aplicación funcionó perfecto, recomiendo la ruta",4.0,0,42,3,1,Positivo
00be6486,2024-05-11 11:44:00,Trolebús,Desconocido,Desconocido,San Miguel,El bus se saltó la parada,3.0,16,41,0,0,Neutro
3e5b1de1,2025-06-18 05:18:00,Bus Interurbano,Redbus,Desconocido,Quilicura,"Tomé red bus en quilicura, en mediodía con clima soleado, demora excesiva",2.0,16,34,6,2,Negativo
93ef7e71,2024-01-06 22:00:00,Metro,Desconocido,L3,La Pintana,"Viajé por metro, el metro estaba limpio, recomiendo la ruta",5.0,0,42,8,1,Positivo
b5e9457b,2025-05-23 19:47:00,Trolebús,Desconocido,Desconocido,Quilicura,"Viajé por trolebús, en hora punta mañana con clima lluvia, poca frecuencia",1.0,17,33,4,1,Negativo
85e8e797,2025-02-12 07:37:00,Metrotren,Desconocido,Desconocido,La Pintana,"Viajé por metrotren, la aplicación funcionó perfecto",5.0,8,33,5,0,Positivo
bbbf270c,2025-01-25 08:37:00,Bus Interurbano,Redbus,Desconocido,Maipú,"Viajé por trolebús, en hora punta tarde con clima nublado, sistema de pago falló, deberían mejorar el servicio",2.0,16,43,2,0,Negativo
51915646,2024-11-13 09:59:00,Red Bus,Alsacia,Desconocido,Ñuñoa,"Tomé metrotren en la pintana, en hora punta mañana con clima nublado, ruidos molestos, deberían mejorar el servicio",2.0,18,47,5,0,Negativo
256cb36c,2025-03-27 22:16:00,Bus Interurbano,Stp,Desconocido,Ñuñoa,"Viajé por metrotren, en noche con clima viento, demora excesiva",2.0,13,36,5,0,Negativo
2f854778,2024-05-04 01:14:00,Bus Interurbano,Redbus,Desconocido,Huechuraba,"Tomé bus interurbano en providencia, mucha aglomeración, deberían mejorar el servicio",2.0,10,29,3,0,Negativo
50ad9a32,2024-06-21 15:51:00,Metro,Desconocido,L6,Pedro Aguirre Cerda,"Viajé por metrotren, el bus se saltó la parada",1.0,16,32,12,1,Negativo
d70586e7,2024-08-12 03:12:00,Red Bus,Vule,Desconocido,Lo Barnechea,"En hora punta tarde con clima soleado, hubo fiscalización",3.0,14,32,8,1,Neutro
5799fd19,2025-06-30 01:32:00,Trolebús,Desconocido,Desconocido,Independencia,"En mediodía con clima lluvia, el aire acondicionado no funcionaba, deberían mejorar el servicio",1.0,15,38,1,0,Negativo
07687fc1,2024-01-30 22:26:00,Metrotren,Desconocido,Desconocido,Huechuraba,"Viajé por metro, la aplicación funcionó perfecto, recomiendo la ruta",5.0,11,35,2,1,Positivo
e19bd9a2,2024-06-27 11:04:00,Red Bus,Subus,Desconocido,San Miguel,"Tomé trolebús en renca, sistema de pago falló",2.0,22,26,7,0,Negativo
36ea9ad0,2024-09-26 09:08:00,Trolebús,Desconocido,Desconocido,Renca,"Tomé metro en independencia, me sentí seguro durante el viaje, recomiendo la ruta",4.0,15,34,4,1,Positivo
5ee12100,2025-03-17 06:45:00,Bus Interurbano,Subus,Desconocido,Independencia,"Tomé bus interurbano en independencia, el conductor fue amable",4.0,8,24,10,1,Positivo
321ba0e5,2025-02-07 00:50:00,Metrotren,Desconocido,Desconocido,La Florida,"Viajé por metrotren, en hora punta tarde con clima viento, mal olor en el vagón",1.0,14,26,8,2,Negativo
fdb3cbac,2024-05-26 18:14:00,Metro,Desconocido,L5,Huechuraba,"Tomé trolebús en macul, en noche con clima nublado, los asientos estaban disponibles",4.0,5,21,5,0,Positivo
24b8dce1,2024-12-30 21:45:00,Metro,Desconocido,L5,Las Condes,"Viajé por metro, en noche con clima viento, hubo una detención prolongada sin explicación",1.0,18,18,4,1,Negativo
a8f3a2e2,2024-08-26 04:04:00,Metro,Desconocido,L3,Las Condes,"Tomé bus interurbano en santiago centro, la ruta fue rápida",5.0,12,25,10,0,Positivo
c4a19e64,2024-09-14 22:24:00,Red Bus,Redbus,Desconocido,Maipú,"En mediodía con clima viento, me tocó ir de pie parte del trayecto",3.0,6,13,11,1,Neutro
15811726,2025-03-05 13:04:00,Trolebús,Desconocido,Desconocido,Puente Alto,"Viajé por metrotren, hubo fiscalización",3.0,8,23,0,1,Neutro
63a0fa16,2024-01-17 03:46:00,Metrotren,Desconocido,Desconocido,La Pintana,"Tomé metrotren en puente alto, en hora punta tarde con clima lluvia, no hubo novedades",3.0,8,39,11,1,Neutro
9a72b682,2024-07-08 21:11:00,Trolebús,Desconocido,Desconocido,Independencia,"Viajé por metrotren, el metro estaba limpio",5.0,14,14,4,1,Positivo
75ee5465,2025-01-16 01:38:00,Metrotren,Desconocido,Desconocido,Cerrillos,"Viajé por bus interurbano, hubo un leve retraso",3.0,12,27,6,0,Neutro
11af3eba,2024-05-13 19:15:00,Metrotren,Desconocido,Desconocido,Quilicura,"Tomé metro en conchalí, el aire acondicionado no funcionaba",2.0,20,51,3,0,Negativo
2c826523,2024-04-30 13:47:00,Red Bus,Alsacia,Desconocido,Lo Barnechea,Me tocó ir de pie parte del trayecto,3.0,10,45,2,0,Neutro
29037ef6,2025-02-26 00:51:00,Trolebús,Desconocido,Desconocido,Pedro Aguirre Cerda,"En noche con clima nublado, la señalética estaba clara, recomiendo la ruta",5.0,6,25,4,0,Positivo
ecc0d470,2025-02-03 13:19:00,Metrotren,Desconocido,Desconocido,Quilicura,La ruta fue rápida,4.0,0,42,9,1,Positivo
9a882c30,2024-05-04 10:01:00,Bus Interurbano,Alsacia,Desconocido,Independencia,"Viajé por trolebús, la aplicación funcionó perfecto",4.0,9,57,5,1,Positivo
8fa75e25,2025-01-27 19:59:00,Red Bus,Stp,Desconocido,Lo Barnechea,"Viajé por red bus, en mediodía con clima viento, poca frecuencia, deberían mejorar el servicio",1.0,18,51,1,0,Negativo
837bb1cb,2025-03-14 08:24:00,Bus Interurbano,Redbus,Desconocido,Desconocido,"Viajé por red bus, poca frecuencia",1.0,22,35,0,1,Negativo
63fa7c31,2025-01-20 03:45:00,Red Bus,Stp,Desconocido,Las Condes,El viaje fue normal,3.0,5,28,8,0,Neutro
40a0e2bd,2024-01-20 17:22:00,Red Bus,Metbus,Desconocido,Peñalolén,"Tomé red bus en providencia, en mediodía con clima viento, me sentí seguro durante el viaje, recomiendo la ruta",4.0,4,44,0,0,Positivo
080208c3,2024-01-07 12:48:00,Metrotren,Desconocido,Desconocido,Renca,"En noche con clima soleado, la aplicación funcionó perfecto",4.0,12,18,4,1,Positivo
484f8c26,2024-08-25 21:58:00,Trolebús,Desconocido,Desconocido,Las Condes,"Tomé trolebús en las condes, en noche con clima nublado, poca frecuencia",1.0,14,31,8,0,Negativo
1114a08f,2024-12-21 04:34:00,Red Bus,Vule,Desconocido,Cerrillos,"Sistema de pago falló, deberían mejorar el servicio",1.0,11,17,7,1,Negativo
0085c0c1,2024-06-03 13:28:00,Trolebús,Desconocido,Desconocido,Conchalí,"Tomé metro en macul, sistema de pago falló, deberían mejorar el servicio",1.0,23,30,5,0,Negativo
f5a26b67,2024-02-14 06:57:00,Metro,Desconocido,L4,Huechuraba,"Viajé por trolebús, en noche con clima viento, hubo una detención prolongada sin explicación",2.0,10,37,3,1,Negativo
6518602c,2025-06-08 11:02:00,Bus Interurbano,Subus,Desconocido,Ñuñoa,"Tomé metrotren en maipú, en hora punta mañana con clima lluvia, bajó mucha gente en la estación",3.0,12,41,8,1,Neutro
fb4907c5,2024-04-06 02:59:00,Trolebús,Desconocido,Desconocido,Estación Central,"El metro estaba limpio, recomiendo la ruta",3.0,1,30,9,0,Neutro
39d37cae,2025-06-03 04:53:00,Metrotren,Desconocido,Desconocido,La Pintana,La aplicación funcionó perfecto,4.0,9,48,0,0,Positivo
4922ab00,2024-03-13 04:00:00,Trolebús,Desconocido,Desconocido,Ñuñoa,"Tomé metrotren en providencia, muy buen servicio, recomiendo la ruta",4.0,8,53,6,0,Positivo
50a2f7fe,2024-03-25 07:15:00,Bus Interurbano,Alsacia,Desconocido,Las Condes,"Viajé por red bus, en hora punta tarde con clima lluvia, los asientos estaban disponibles",5.0,23,60,6,0,Positivo
6659a77b,2024-05-16 06:58:00,Bus Interurbano,Redbus,Desconocido,Macul,"Viajé por red bus, en hora punta tarde con clima soleado, muy buen servicio, recomiendo la ruta",5.0,15,45,6,0,Positivo
22f7d675,2024-02-28 02:54:00,Metrotren,Desconocido,Desconocido,Huechuraba,Demora excesiva,1.0,16,32,2,0,Negativo
85eeba28,2024-09-03 14:49:00,Bus Interurbano,Redbus,Desconocido,Quilicura,"Tomé bus interurbano en santiago centro, en hora punta tarde con clima lluvia, hubo un leve retraso",3.0,18,17,2,0,Neutro
8e8e664a,2025-02-06 17:43:00,Metrotren,Desconocido,Desconocido,Peñalolén,"Viajé por metro, el aire acondicionado estaba adecuado",4.0,4,50,9,1,Positivo
6ee564f0,2024-10-19 13:27:00,Trolebús,Desconocido,Desconocido,Lo Barnechea,"Viajé por trolebús, el tiempo de espera fue bajo, recomiendo la ruta",4.0,6,23,4,0,Positivo
b22582b8,2024-09-04 09:56:00,Trolebús,Desconocido,Desconocido,Peñalolén,"Tomé metrotren en conchalí, en noche con clima viento, hubo fiscalización",3.0,11,36,11,1,Neutro
cfd06c82,2025-04-01 12:47:00,Metro,Desconocido,L6,San Bernardo,"Tomé bus interurbano en peñalolén, en mediodía con clima nublado, ruidos molestos",1.0,16,24,6,2,Negativo
41785d0b,2024-04-04 06:16:00,Metrotren,Desconocido,Desconocido,San Bernardo,"Tomé trolebús en ñuñoa, en hora punta mañana con clima soleado, mal olor en el vagón",1.0,20,42,0,1,Negativo
ed76d669,2024-02-18 03:29:00,Trolebús,Desconocido,Desconocido,San Bernardo,Sistema de pago falló,2.0,9,34,6,0,Negativo
3dc9373b,2025-04-05 10:43:00,Metrotren,Desconocido,Desconocido,Ñuñoa,"Mal olor en el vagón, deberían mejorar el servicio",1.0,16,20,2,0,Negativo
90f7c403,2025-03-22 01:07:00,Trolebús,Desconocido,Desconocido,San Bernardo,"Viajé por metro, en hora punta mañana con clima nublado, la aplicación funcionó perfecto",5.0,17,8,7,0,Positivo
535213e3,2024-03-21 19:16:00,Bus Interurbano,Metbus,Desconocido,Las Condes,"Mal olor en el vagón, deberían mejorar el servicio",2.0,18,25,4,1,Negativo
23623e8b,2024-09-14 22:17:00,Trolebús,Desconocido,Desconocido,Estación Central,"Tomé metro en lo barnechea, el aire acondicionado estaba adecuado, recomiendo la ruta",4.0,2,31,11,0,Positivo
13a7222b,2024-12-04 03:06:00,Metro,Desconocido,L4A,Puente Alto,"Viajé por bus interurbano, en noche con clima soleado, hubo una detención prolongada sin explicación",3.0,19,46,3,1,Neutro
2659741c,2024-06-08 08:27:00,Red Bus,Alsacia,Desconocido,San Miguel,"Viajé por red bus, en hora punta tarde con clima nublado, el metro estaba limpio, recomiendo la ruta",4.0,11,18,1,1,Positivo
8197dc3c,2024-03-18 22:03:00,Metro,Desconocido,L4A,Estación Central,Cambio de andén de último minuto,3.0,15,37,4,0,Neutro
a6f295dd,2024-02-05 13:45:00,Trolebús,Desconocido,Desconocido,Conchalí,"En hora punta tarde con clima nublado, el conductor fue amable",5.0,12,31,1,3,Positivo
2bcb0bdc,2024-07-02 21:01:00,Trolebús,Desconocido,Desconocido,Lo Barnechea,"Tomé metro en ñuñoa, poca frecuencia",2.0,15,53,5,2,Negativo
0871cfb2,2024-07-21 18:04:00,Bus Interurbano,Stp,Desconocido,Las Condes,"Tomé metro en las condes, el metro estaba limpio, recomiendo la ruta",4.0,13,41,10,0,Positivo
922aa35b,2024-02-19 19:08:00,Bus Interurbano,Subus,Desconocido,San Bernardo,"Viajé por metrotren, en hora punta mañana con clima lluvia, me tocó ir de pie parte del trayecto",3.0,11,38,8,1,Neutro
a247a0df,2024-11-25 08:11:00,Metro,Desconocido,L1,Las Condes,"Tomé trolebús en macul, en mediodía con clima viento, poca frecuencia, deberían mejorar el servicio",2.0,11,28,7,0,Negativo
e7abff9d,2024-02-08 04:24:00,Trolebús,Desconocido,Desconocido,Santiago Centro,"Tomé metro en la florida, en mediodía con clima lluvia, el metro estaba limpio, recomiendo la ruta",4.0,12,33,7,1,Positivo
b223abec,2024-06-06 08:37:00,Trolebús,Desconocido,Desconocido,Peñalolén,El bus llegó a tiempo,4.0,10,8,0,1,Positivo
e4c08c5a,2024-12-18 06:38:00,Metro,Desconocido,L1,Puente Alto,"Viajé por trolebús, en noche con clima soleado, la ruta fue rápida",4.0,15,38,2,0,Positivo
97342173,2024-12-10 23:15:00,Red Bus,Alsacia,Desconocido,Peñalolén,"Tomé metrotren en la florida, en mediodía con clima lluvia, la aplicación funcionó perfecto, recomiendo la ruta",4.0,0,48,4,1,Positivo
8c20fa56,2024-01-01 18:30:00,Bus Interurbano,Redbus,Desconocido,Puente Alto,"Tomé red bus en maipú, en hora punta tarde con clima lluvia, sistema de pago falló, deberían mejorar el servicio",1.0,21,40,4,2,Negativo
f12f05b6,2024-06-06 22:26:00,Bus Interurbano,Stp,Desconocido,Cerrillos,"Viajé por bus interurbano, en noche con clima lluvia, hubo una detención prolongada sin explicación",1.0,20,37,4,0,Negativo
5605c248,2024-04-13 18:51:00,Trolebús,Desconocido,Desconocido,San Bernardo,"Viajé por trolebús, hubo un leve retraso",3.0,15,38,7,2,Neutro
af5be16d,2024-05-22 05:54:00,Bus Interurbano,Vule,Desconocido,Recoleta,"Tomé metrotren en maipú, en noche con clima nublado, la aplicación funcionó perfecto",5.0,12,37,0,1,Positivo
196cc151,2025-01-07 20:56:00,Bus Interurbano,Metbus,Desconocido,Maipú,"Viajé por metrotren, en mediodía con clima nublado, me sentí inseguro por discusión entre pasajeros",2.0,18,51,8,0,Negativo
581e9825,2025-05-25 15:15:00,Metrotren,Desconocido,Desconocido,La Florida,"Viajé por bus interurbano, el viaje fue normal",3.0,7,30,1,1,Neutro
c4024faa,2024-03-04 05:32:00,Red Bus,Stp,Desconocido,Independencia,"En mediodía con clima lluvia, bajó mucha gente en la estación",3.0,5,27,0,0,Neutro
ed6d46ce,2024-07-29 01:27:00,Bus Interurbano,Redbus,Desconocido,Lo Barnechea,"Viajé por metrotren, el conductor fue amable",4.0,7,20,0,0,Positivo
2563a44d,2024-06-17 17:00:00,Bus Interurbano,Alsacia,Desconocido,Estación Central,"Tomé trolebús en santiago centro, el conductor fue amable, recomiendo la ruta",5.0,8,33,9,1,Positivo
d99e44a9,2024-04-14 01:45:00,Metro,Desconocido,L3,Pedro Aguirre Cerda,"Tomé red bus en recoleta, en mediodía con clima soleado, la ruta fue rápida",4.0,14,43,10,0,Positivo
