id,fecha,medio_transporte,empresa_bus,linea_metro,barrio,review_text,rating,tiempo_espera_min,duracion_viaje_min,likes,respuestas
85530baa,2024-05-22 15:15:00,MetroTren,,,Recoleta,"Tomé bus interurbano en peñalolén, hubo un leve retraso",3.0,8,29,0,0
cc41fdeb,2024-09-24 13:58:00,Metro,,L4,Cerrillos,"En noche con clima lluvia, cambio de andén de último minuto",,7,42,0,1
98bfa5ca,2024-01-06 02:00:00,Trolebús,,,,"Viajé por bus interurbano, en hora punta tarde con clima viento, sistema de pago falló",2.0,22,26,3,0
0888e7fa,2024-01-28 09:06:00,Red Bus,Vule,,Lo Barnechea,"Tomé trolebús en santiago centro, muy buen servicio, recomiendo la ruta",4.0,9,43,8,1
c8683bb4,2024-06-04 00:42:00,MetroTren,,,Independencia,"Viajé por metro, mucha aglomeración",2.0,11,44,0,2
5fc18799,2024-10-22 04:33:00,MetroTren,,,Santiago Centro,"Viajé por metrotren, en hora punta mañana con clima soleado, me sentí inseguro por discusión entre pasajeros",2.0,26,50,0,1
10deb801,2024-09-08 17:19:00,Trolebús,,,San Bernardo,"Tomé metrotren en las condes, en noche con clima soleado, muy buen servicio",4.0,4,32,9,2
c64b5727,2024-07-25 18:43:00,MetroTren,,,Macul,"Tomé bus interurbano en la pintana, en mediodía con clima lluvia, la aplicación funcionó perfecto, recomiendo la ruta",4.0,0,42,3,1
00be6486,2024-05-11 11:44:00,Trolebús,,,San Miguel,El bus se saltó la parada,,16,41,0,0
3e5b1de1,2025-06-18 05:18:00,Bus Interurbano,Redbus,,Quilicura,"Tomé red bus en quilicura, en mediodía con clima soleado, demora excesiva",2.0,16,34,6,2
93ef7e71,2024-01-06 22:00:00,Metro,,L3,La Pintana,"Viajé por metro, el metro estaba limpio, recomiendo la ruta",5.0,0,42,8,1
b5e9457b,2025-05-23 19:47:00,Trolebús,,,Quilicura,"Viajé por trolebús, en hora punta mañana con clima lluvia, poca frecuencia",1.0,17,33,4,1
85e8e797,2025-02-12 07:37:00,MetroTren,,,La Pintana,"Viajé por metrotren, la aplicación funcionó perfecto",5.0,8,33,5,0
bbbf270c,2025-01-25 08:37:00,Bus Interurbano,Redbus,,Maipú,"Viajé por trolebús, en hora punta tarde con clima nublado, sistema de pago falló, deberían mejorar el servicio",2.0,16,43,2,0
51915646,2024-11-13 09:59:00,Red Bus,Alsacia,,Ñuñoa,"Tomé metrotren en la pintana, en hora punta mañana con clima nublado, ruidos molestos, deberían mejorar el servicio",2.0,18,47,5,0
256cb36c,2025-03-27 22:16:00,Bus Interurbano,STP,,Ñuñoa,"Viajé por metrotren, en noche con clima viento, demora excesiva",2.0,13,36,5,0
2f854778,2024-05-04 01:14:00,Bus Interurbano,Redbus,,Huechuraba,"Tomé bus interurbano en providencia, mucha aglomeración, deberían mejorar el servicio",2.0,10,29,3,0
50ad9a32,2024-06-21 15:51:00,Metro,,L6,Pedro Aguirre Cerda,"Viajé por metrotren, el bus se saltó la parada",1.0,16,32,12,1
d70586e7,2024-08-12 03:12:00,Red Bus,Vule,,Lo Barnechea,"En hora punta tarde con clima soleado, hubo fiscalización",3.0,14,32,8,1
5799fd19,2025-06-30 01:32:00,Trolebús,,,Independencia,"En mediodía con clima lluvia, el aire acondicionado no funcionaba, deberían mejorar el servicio",1.0,15,38,1,0
07687fc1,2024-01-30 22:26:00,MetroTren,,,Huechuraba,"Viajé por metro, la aplicación funcionó perfecto, recomiendo la ruta",5.0,11,35,2,1
e19bd9a2,2024-06-27 11:04:00,Red Bus,Subus,,San Miguel,"Tomé trolebús en renca, sistema de pago falló",2.0,22,26,7,0
36ea9ad0,2024-09-26 09:08:00,Trolebús,,,Renca,"Tomé metro en independencia, me sentí seguro durante el viaje, recomiendo la ruta",4.0,15,34,4,1
5ee12100,2025-03-17 06:45:00,Bus Interurbano,Subus,,Independencia,"Tomé bus interurbano en independencia, el conductor fue amable",4.0,8,24,10,1
321ba0e5,2025-02-07 00:50:00,MetroTren,,,La Florida,"Viajé por metrotren, en hora punta tarde con clima viento, mal olor en el vagón",1.0,14,26,8,2
fdb3cbac,2024-05-26 18:14:00,Metro,,L5,Huechuraba,"Tomé trolebús en macul, en noche con clima nublado, los asientos estaban disponibles",4.0,5,21,5,0
24b8dce1,2024-12-30 21:45:00,Metro,,L5,Las Condes,"Viajé por metro, en noche con clima viento, hubo una detención prolongada sin explicación",1.0,18,18,4,1
a8f3a2e2,2024-08-26 04:04:00,Metro,,L3,Las Condes,"Tomé bus interurbano en santiago centro, la ruta fue rápida",5.0,12,25,10,0
c4a19e64,2024-09-14 22:24:00,Red Bus,Redbus,,Maipú,"En mediodía con clima viento, me tocó ir de pie parte del trayecto",3.0,6,13,11,1
15811726,2025-03-05 13:04:00,Trolebús,,,Puente Alto,"Viajé por metrotren, hubo fiscalización",3.0,8,23,0,1
63a0fa16,2024-01-17 03:46:00,MetroTren,,,La Pintana,"Tomé metrotren en puente alto, en hora punta tarde con clima lluvia, no hubo novedades",3.0,8,39,11,1
9a72b682,2024-07-08 21:11:00,Trolebús,,,Independencia,"Viajé por metrotren, el metro estaba limpio",5.0,14,14,4,1
75ee5465,2025-01-16 01:38:00,MetroTren,,,Cerrillos,"Viajé por bus interurbano, hubo un leve retraso",3.0,12,27,6,0
11af3eba,2024-05-13 19:15:00,MetroTren,,,Quilicura,"Tomé metro en conchalí, el aire acondicionado no funcionaba",2.0,20,51,3,0
2c826523,2024-04-30 13:47:00,Red Bus,Alsacia,,Lo Barnechea,Me tocó ir de pie parte del trayecto,3.0,10,45,2,0
29037ef6,2025-02-26 00:51:00,Trolebús,,,Pedro Aguirre Cerda,"En noche con clima nublado, la señalética estaba clara, recomiendo la ruta",5.0,6,25,4,0
ecc0d470,2025-02-03 13:19:00,MetroTren,,,Quilicura,La ruta fue rápida,4.0,0,42,9,1
9a882c30,2024-05-04 10:01:00,Bus Interurbano,Alsacia,,Independencia,"Viajé por trolebús, la aplicación funcionó perfecto",4.0,9,57,5,1
8fa75e25,2025-01-27 19:59:00,Red Bus,STP,,Lo Barnechea,"Viajé por red bus, en mediodía con clima viento, poca frecuencia, deberían mejorar el servicio",1.0,18,51,1,0
80095e9d,2024-05-14 12:00:00,Bus Interurbano,STP,,Conchalí,No hubo novedades,3.0,15,36,10,0
837bb1cb,2025-03-14 08:24:00,Bus Interurbano,Redbus,,,"Viajé por red bus, poca frecuencia",1.0,22,35,0,1
63fa7c31,2025-01-20 03:45:00,Red Bus,STP,,Las Condes,El viaje fue normal,,5,28,8,0
40a0e2bd,2024-01-20 17:22:00,Red Bus,Metbus,,Peñalolén,"Tomé red bus en providencia, en mediodía con clima viento, me sentí seguro durante el viaje, recomiendo la ruta",4.0,4,44,0,0
080208c3,2024-01-07 12:48:00,MetroTren,,,Renca,"En noche con clima soleado, la aplicación funcionó perfecto",4.0,12,18,4,1
484f8c26,2024-08-25 21:58:00,Trolebús,,,Las Condes,"Tomé trolebús en las condes, en noche con clima nublado, poca frecuencia",1.0,14,31,8,0
1114a08f,2024-12-21 04:34:00,Red Bus,Vule,,Cerrillos,"Sistema de pago falló, deberían mejorar el servicio",1.0,11,17,7,1
0085c0c1,2024-06-03 13:28:00,Trolebús,,,Conchalí,"Tomé metro en macul, sistema de pago falló, deberían mejorar el servicio",1.0,23,30,5,0
f5a26b67,2024-02-14 06:57:00,Metro,,L4,Huechuraba,"Viajé por trolebús, en noche con clima viento, hubo una detención prolongada sin explicación",2.0,10,37,3,1
6518602c,2025-06-08 11:02:00,Bus Interurbano,Subus,,Ñuñoa,"Tomé metrotren en maipú, en hora punta mañana con clima lluvia, bajó mucha gente en la estación",3.0,12,41,8,1
fb4907c5,2024-04-06 02:59:00,Trolebús,,,Estación Central,"El metro estaba limpio, recomiendo la ruta",,1,30,9,0
39d37cae,2025-06-03 04:53:00,MetroTren,,,La Pintana,La aplicación funcionó perfecto,4.0,9,48,0,0
4922ab00,2024-03-13 04:00:00,Trolebús,,,Ñuñoa,"Tomé metrotren en providencia, muy buen servicio, recomiendo la ruta",4.0,8,53,6,0
50a2f7fe,2024-03-25 07:15:00,Bus Interurbano,Alsacia,,Las Condes,"Viajé por red bus, en hora punta tarde con clima lluvia, los asientos estaban disponibles",5.0,23,60,6,0
6659a77b,2024-05-16 06:58:00,Bus Interurbano,Redbus,,Macul,"Viajé por red bus, en hora punta tarde con clima soleado, muy buen servicio, recomiendo la ruta",5.0,15,45,6,0
22f7d675,2024-02-28 02:54:00,MetroTren,,,Huechuraba,Demora excesiva,1.0,16,32,2,0
85eeba28,2024-09-03 14:49:00,Bus Interurbano,Redbus,,Quilicura,"Tomé bus interurbano en santiago centro, en hora punta tarde con clima lluvia, hubo un leve retraso",3.0,18,17,2,0
8e8e664a,2025-02-06 17:43:00,MetroTren,,,Peñalolén,"Viajé por metro, el aire acondicionado estaba adecuado",4.0,4,50,9,1
6ee564f0,2024-10-19 13:27:00,Trolebús,,,Lo Barnechea,"Viajé por trolebús, el tiempo de espera fue bajo, recomiendo la ruta",4.0,6,23,4,0
b22582b8,2024-09-04 09:56:00,Trolebús,,,Peñalolén,"Tomé metrotren en conchalí, en noche con clima viento, hubo fiscalización",3.0,11,36,11,1
cfd06c82,2025-04-01 12:47:00,Metro,,L6,San Bernardo,"Tomé bus interurbano en peñalolén, en mediodía con clima nublado, ruidos molestos",1.0,16,24,6,2
41785d0b,2024-04-04 06:16:00,MetroTren,,,San Bernardo,"Tomé trolebús en ñuñoa, en hora punta mañana con clima soleado, mal olor en el vagón",1.0,20,42,0,1
ed76d669,2024-02-18 03:29:00,Trolebús,,,San Bernardo,Sistema de pago falló,2.0,9,34,6,0
3dc9373b,2025-04-05 10:43:00,MetroTren,,,Ñuñoa,"Mal olor en el vagón, deberían mejorar el servicio",1.0,16,20,2,0
90f7c403,2025-03-22 01:07:00,Trolebús,,,San Bernardo,"Viajé por metro, en hora punta mañana con clima nublado, la aplicación funcionó perfecto",5.0,17,8,7,0
535213e3,2024-03-21 19:16:00,Bus Interurbano,Metbus,,Las Condes,"Mal olor en el vagón, deberían mejorar el servicio",2.0,18,25,4,1
23623e8b,2024-09-14 22:17:00,Trolebús,,,Estación Central,"Tomé metro en lo barnechea, el aire acondicionado estaba adecuado, recomiendo la ruta",4.0,2,31,11,0
13a7222b,2024-12-04 03:06:00,Metro,,L4A,Puente Alto,"Viajé por bus interurbano, en noche con clima soleado, hubo una detención prolongada sin explicación",,19,46,3,1
2659741c,2024-06-08 08:27:00,Red Bus,Alsacia,,San Miguel,"Viajé por red bus, en hora punta tarde con clima nublado, el metro estaba limpio, recomiendo la ruta",4.0,11,18,1,1
8197dc3c,2024-03-18 22:03:00,Metro,,L4A,Estación Central,Cambio de andén de último minuto,3.0,15,37,4,0
a6f295dd,2024-02-05 13:45:00,Trolebús,,,Conchalí,"En hora punta tarde con clima nublado, el conductor fue amable",5.0,12,31,1,3
2bcb0bdc,2024-07-02 21:01:00,Trolebús,,,Lo Barnechea,"Tomé metro en ñuñoa, poca frecuencia",2.0,15,53,5,2
0871cfb2,2024-07-21 18:04:00,Bus Interurbano,STP,,Las Condes,"Tomé metro en las condes, el metro estaba limpio, recomiendo la ruta",4.0,13,41,10,0
922aa35b,2024-02-19 19:08:00,Bus Interurbano,Subus,,San Bernardo,"Viajé por metrotren, en hora punta mañana con clima lluvia, me tocó ir de pie parte del trayecto",3.0,11,38,8,1
a247a0df,2024-11-25 08:11:00,Metro,,L1,Las Condes,"Tomé trolebús en macul, en mediodía con clima viento, poca frecuencia, deberían mejorar el servicio",2.0,11,28,7,0
e7abff9d,2024-02-08 04:24:00,Trolebús,,,Santiago Centro,"Tomé metro en la florida, en mediodía con clima lluvia, el metro estaba limpio, recomiendo la ruta",4.0,12,33,7,1
b223abec,2024-06-06 08:37:00,Trolebús,,,Peñalolén,El bus llegó a tiempo,4.0,10,8,0,1
e4c08c5a,2024-12-18 06:38:00,Metro,,L1,Puente Alto,"Viajé por trolebús, en noche con clima soleado, la ruta fue rápida",4.0,15,38,2,0
97342173,2024-12-10 23:15:00,Red Bus,Alsacia,,Peñalolén,"Tomé metrotren en la florida, en mediodía con clima lluvia, la aplicación funcionó perfecto, recomiendo la ruta",4.0,0,48,4,1
8c20fa56,2024-01-01 18:30:00,Bus Interurbano,Redbus,,Puente Alto,"Tomé red bus en maipú, en hora punta tarde con clima lluvia, sistema de pago falló, deberían mejorar el servicio",1.0,21,40,4,2
f12f05b6,2024-06-06 22:26:00,Bus Interurbano,STP,,Cerrillos,"Viajé por bus interurbano, en noche con clima lluvia, hubo una detención prolongada sin explicación",1.0,20,37,4,0
5605c248,2024-04-13 18:51:00,Trolebús,,,San Bernardo,"Viajé por trolebús, hubo un leve retraso",,15,38,7,2
af5be16d,2024-05-22 05:54:00,Bus Interurbano,Vule,,Recoleta,"Tomé metrotren en maipú, en noche con clima nublado, la aplicación funcionó perfecto",5.0,12,37,0,1
196cc151,2025-01-07 20:56:00,Bus Interurbano,Metbus,,Maipú,"Viajé por metrotren, en mediodía con clima nublado, me sentí inseguro por discusión entre pasajeros",2.0,18,51,8,0
581e9825,2025-05-25 15:15:00,MetroTren,,,La Florida,"Viajé por bus interurbano, el viaje fue normal",3.0,7,30,1,1
c4024faa,2024-03-04 05:32:00,Red Bus,STP,,Independencia,"En mediodía con clima lluvia, bajó mucha gente en la estación",3.0,5,27,0,0
d93c9dd7,2025-02-18 15:14:00,MetroTren,,,Providencia,"Viajé por bus interurbano, la señalética estaba clara",5.0,10,42,0,0
ed6d46ce,2024-07-29 01:27:00,Bus Interurbano,Redbus,,Lo Barnechea,"Viajé por metrotren, el conductor fue amable",4.0,7,20,0,0
2563a44d,2024-06-17 17:00:00,Bus Interurbano,Alsacia,,Estación Central,"Tomé trolebús en santiago centro, el conductor fue amable, recomiendo la ruta",5.0,8,33,9,1
d99e44a9,2024-04-14 01:45:00,Metro,,L3,Pedro Aguirre Cerda,"Tomé red bus en recoleta, en mediodía con clima soleado, la ruta fue rápida",4.0,14,43,10,0
ec3e1ab2,2024-07-21 07:29:00,Red Bus,Subus,,Pedro Aguirre Cerda,"Tomé metro en la pintana, en mediodía con clima lluvia, me sentí seguro durante el viaje",4.0,7,21,11,1
f0bd9b88,2024-03-10 09:04:00,Metro,,L2,Macul,"Viajé por trolebús, el metro estaba limpio",5.0,7,28,0,1
fa8cc841,2024-06-09 03:11:00,Trolebús,,,,"Viajé por metro, en mediodía con clima viento, mal olor en el vagón",1.0,16,31,3,2
4272af35,2024-12-16 06:46:00,Red Bus,Subus,,Conchalí,"Tomé metro en puente alto, en mediodía con clima viento, el viaje fue normal",3.0,14,33,9,1
7ceb9810,2024-07-13 17:41:00,Trolebús,,,Maipú,"Tomé bus interurbano en recoleta, en noche con clima nublado, hubo una detención prolongada sin explicación",2.0,18,36,0,2
783edb3e,2024-11-29 01:37:00,Trolebús,,,San Bernardo,"Viajé por trolebús, en mediodía con clima nublado, los asientos estaban disponibles",4.0,0,20,6,0
18eb8a69,2024-11-25 01:25:00,MetroTren,,,Macul,"Tomé red bus en maipú, mucha aglomeración",2.0,22,42,4,2
d672c9be,2024-07-19 12:43:00,MetroTren,,,Peñalolén,"En mediodía con clima viento, el bus se saltó la parada",2.0,25,50,3,0
d939f78b,2025-06-08 06:48:00,Bus Interurbano,STP,,Recoleta,"Tomé metrotren en san bernardo, el tiempo de espera fue bajo",4.0,7,29,1,1
bdf25bca,2024-09-03 11:23:00,Red Bus,STP,,Conchalí,Demora excesiva,1.0,13,38,1,0
b7bfa882,2024-01-06 05:05:00,MetroTren,,,Puente Alto,El aire acondicionado no funcionaba,2.0,21,28,12,1
2b01e48a,2024-01-31 06:44:00,Red Bus,Vule,,San Miguel,"Tomé bus interurbano en macul, cambio de andén de último minuto",3.0,9,39,4,1
af55354f,2024-04-23 16:30:00,Bus Interurbano,Vule,,Estación Central,"Tomé trolebús en san bernardo, el aire acondicionado no funcionaba",,17,37,6,2
41d5923d,2025-04-29 22:05:00,Bus Interurbano,Metbus,,La Pintana,"Tomé metrotren en estación central, los asientos estaban disponibles, recomiendo la ruta",5.0,8,20,1,1
65c7d1d1,2025-01-05 20:20:00,MetroTren,,,Providencia,"Viajé por red bus, en hora punta mañana con clima lluvia, muy buen servicio",4.0,7,42,7,1
97a85733,2024-09-27 09:25:00,Bus Interurbano,Metbus,,Macul,"Viajé por metrotren, me tocó ir de pie parte del trayecto",,11,27,3,1
9a9189a5,2025-01-28 05:09:00,Metro,,L2,Puente Alto,"Los asientos estaban disponibles, recomiendo la ruta",5.0,15,30,4,0
8b5a1c5c,2024-12-04 02:46:00,Red Bus,Redbus,,Quilicura,"Tomé metro en independencia, poca frecuencia",1.0,20,36,6,0
170b9135,2024-10-27 04:55:00,Metro,,L6,Conchalí,"Tomé trolebús en san bernardo, en hora punta mañana con clima nublado, demora excesiva",2.0,6,38,6,0
7799bced,2024-07-25 06:27:00,Bus Interurbano,STP,,Santiago Centro,,2.0,17,25,6,1
f305e757,2025-05-13 14:22:00,Bus Interurbano,Metbus,,San Miguel,"Viajé por bus interurbano, en hora punta tarde con clima nublado, el conductor fue amable",5.0,6,43,8,1
640bb7a2,2024-06-01 14:48:00,Metro,,L6,Santiago Centro,"Viajé por metrotren, en hora punta tarde con clima soleado, poca frecuencia, deberían mejorar el servicio",1.0,24,47,9,1
1b56f21b,2024-12-21 17:35:00,Red Bus,Vule,,Recoleta,"Viajé por red bus, el aire acondicionado no funcionaba",2.0,8,55,9,0
9655bbaf,2024-05-16 01:25:00,Metro,,L5,La Florida,"En hora punta tarde con clima nublado, el tiempo de espera fue bajo",4.0,11,31,6,0
ae83ee2f,2024-06-30 05:48:00,Red Bus,STP,,Providencia,"Tomé red bus en la pintana, en hora punta mañana con clima soleado, el viaje fue normal",3.0,14,24,14,0
132a63bd,2024-07-23 18:13:00,Bus Interurbano,Redbus,,Pedro Aguirre Cerda,"Tomé metrotren en ñuñoa, en hora punta tarde con clima lluvia, el bus llegó a tiempo, recomiendo la ruta",5.0,13,38,8,0
50071c86,2024-04-24 05:38:00,MetroTren,,,Puente Alto,La señalética estaba clara,5.0,6,53,4,0
5a6c1692,2024-06-09 17:53:00,Bus Interurbano,Vule,,Independencia,"En hora punta tarde con clima viento, el viaje fue normal",3.0,19,27,13,1
7ba7dec4,2024-04-07 06:24:00,Red Bus,Redbus,,San Bernardo,"Tomé red bus en peñalolén, en hora punta mañana con clima lluvia, los asientos estaban disponibles",5.0,0,20,9,0
afd422a9,2024-01-20 11:29:00,Bus Interurbano,Metbus,,Independencia,"Tomé metrotren en providencia, en hora punta mañana con clima soleado, ruidos molestos, deberían mejorar el servicio",1.0,21,49,0,0
8b34ed7b,2025-02-01 19:34:00,Trolebús,,,Estación Central,"Tomé metro en providencia, en mediodía con clima lluvia, muy buen servicio, recomiendo la ruta",4.0,3,28,0,2
8c27bc88,2024-04-19 02:17:00,MetroTren,,,Puente Alto,"Viajé por metrotren, hubo fiscalización",3.0,6,36,2,1
e4f1d412,2025-01-27 03:38:00,MetroTren,,,Renca,"En hora punta tarde con clima nublado, el chofer manejaba brusco",2.0,22,43,6,1
2d0b84e6,2024-09-22 14:00:00,Metro,,L5,San Miguel,"Viajé por trolebús, en hora punta tarde con clima nublado, no hubo novedades",3.0,9,39,11,1
12a2abef,2024-03-28 08:09:00,Trolebús,,,Ñuñoa,"Tomé bus interurbano en ñuñoa, bajó mucha gente en la estación",3.0,16,40,12,1
2cc4a8ab,2024-04-19 12:03:00,Metro,,L5,Huechuraba,El bus se saltó la parada,1.0,20,32,2,0
18f214ee,2024-07-21 12:18:00,Bus Interurbano,Redbus,,Ñuñoa,"En noche con clima viento, el aire acondicionado estaba adecuado",4.0,11,47,1,1
59bf2795,2024-05-19 10:14:00,Trolebús,,,Independencia,"Viajé por red bus, en noche con clima soleado, bajó mucha gente en la estación",3.0,11,44,6,1
e1a27bdf,2024-04-23 02:31:00,Metro,,L4,Recoleta,"Tomé trolebús en pedro aguirre cerda, demora excesiva",2.0,16,38,1,0
3699334b,2024-02-19 12:33:00,Trolebús,,,San Miguel,Cambio de andén de último minuto,3.0,6,31,0,0
d7895491,2024-11-05 10:33:00,Trolebús,,,Independencia,"Tomé trolebús en santiago centro, en hora punta mañana con clima lluvia, mucha aglomeración",1.0,11,45,6,0
110c2bfb,2024-01-20 08:07:00,Trolebús,,,Providencia,"Tomé metro en santiago centro, la aplicación funcionó perfecto",4.0,7,25,5,1
0899a5f7,2024-07-06 14:31:00,Metro,,L6,Providencia,"Viajé por metro, el metro estaba limpio",4.0,3,35,2,0
f27ea818,2025-03-07 07:48:00,Bus Interurbano,Alsacia,,Pedro Aguirre Cerda,La señalética estaba clara,5.0,3,23,2,0
e23f14d5,2024-01-26 03:48:00,Trolebús,,,Puente Alto,"En mediodía con clima soleado, sistema de pago falló",,17,48,0,1
a38633b9,2025-03-02 12:17:00,Trolebús,,,San Bernardo,"Viajé por trolebús, en hora punta tarde con clima soleado, sistema de pago falló",2.0,15,43,19,0
8776c3e3,2024-08-02 14:47:00,Red Bus,Alsacia,,,"Viajé por metrotren, en hora punta tarde con clima viento, hubo un leve retraso",3.0,1,29,8,3
6ff489d9,2025-01-04 22:19:00,Metro,,L6,Santiago Centro,Los asientos estaban disponibles,5.0,8,33,5,0
c5868d7d,2024-10-07 08:18:00,Trolebús,,,Providencia,"En noche con clima soleado, hubo fiscalización",3.0,22,36,4,1
85517d1b,2024-01-11 08:40:00,Trolebús,,,Cerrillos,"Viajé por trolebús, en mediodía con clima nublado, mal olor en el vagón",1.0,28,28,5,1
1802eb10,2024-04-02 00:31:00,MetroTren,,,Renca,"En mediodía con clima soleado, el conductor fue amable",4.0,12,27,3,1
fb6db4cb,2024-05-09 00:32:00,Metro,,L4A,San Bernardo,"En mediodía con clima nublado, el bus se saltó la parada",2.0,16,31,0,1
ff8169cf,2024-02-29 08:03:00,Metro,,L5,Renca,"Tomé metro en estación central, la ruta fue rápida, recomiendo la ruta",4.0,11,35,5,0
c050e64a,2025-05-18 05:58:00,Red Bus,Vule,,Puente Alto,"En hora punta tarde con clima viento, no hubo novedades",3.0,18,31,3,1
9843d564,2025-05-07 18:22:00,Red Bus,Redbus,,Las Condes,"Viajé por metro, el conductor fue amable, recomiendo la ruta",4.0,7,25,9,1
75fb1146,2025-01-05 17:04:00,Metro,,L1,Independencia,"Tomé metro en estación central, en noche con clima nublado, no hubo novedades",3.0,9,35,3,0
c341377f,2024-11-06 20:24:00,Trolebús,,,Huechuraba,"Viajé por red bus, en hora punta tarde con clima nublado, el bus llegó a tiempo",4.0,6,49,4,0
ed817a60,2025-03-13 14:28:00,Red Bus,Metbus,,Santiago Centro,"Tomé bus interurbano en ñuñoa, en mediodía con clima viento, sistema de pago falló",1.0,14,22,8,0
08aa6af7,2024-03-14 21:54:00,Trolebús,,,La Pintana,"Viajé por bus interurbano, en mediodía con clima soleado, el metro estaba limpio",5.0,14,30,0,0
cf8f4655,2024-05-28 21:06:00,MetroTren,,,Huechuraba,"Tomé red bus en la florida, en hora punta tarde con clima lluvia, hubo un leve retraso",3.0,10,30,3,2
3ce296a4,2025-03-22 19:15:00,Trolebús,,,San Miguel,"El bus llegó a tiempo, recomiendo la ruta",4.0,22,46,3,0
3a0da703,2024-06-03 21:27:00,Trolebús,,,Estación Central,"Tomé metro en cerrillos, en hora punta mañana con clima soleado, sistema de pago falló",1.0,18,46,4,1
461c466f,2024-11-25 19:53:00,Metro,,L4A,La Pintana,"Viajé por bus interurbano, en noche con clima viento, hubo una detención prolongada sin explicación, deberían mejorar el servicio",2.0,16,48,9,1
b0ae0913,2024-10-26 17:13:00,Red Bus,Metbus,,Providencia,"Tomé trolebús en santiago centro, en hora punta tarde con clima nublado, me tocó ir de pie parte del trayecto",3.0,17,35,1,1
d40aeaf2,2024-03-24 07:14:00,Bus Interurbano,Alsacia,,Santiago Centro,"En hora punta mañana con clima nublado, el conductor fue amable",5.0,2,19,3,1
728d8255,2024-05-13 02:48:00,Metro,,L1,San Miguel,El bus llegó a tiempo,4.0,17,36,2,0
b0b008bd,2024-11-07 10:57:00,Metro,,L3,San Bernardo,"Viajé por metro, en noche con clima nublado, me tocó ir de pie parte del trayecto",3.0,12,48,3,0
e461ff0f,2025-02-25 20:11:00,MetroTren,,,Independencia,"Viajé por metro, el tiempo de espera fue bajo, recomiendo la ruta",4.0,7,27,3,1
9a624732,2025-05-04 17:55:00,Metro,,L4A,San Bernardo,El metro estaba limpio,4.0,9,47,9,1
ffe4dcbc,2024-01-24 07:00:00,Red Bus,STP,,San Bernardo,"Tomé metro en san bernardo, en hora punta mañana con clima nublado, sistema de pago falló",2.0,27,17,5,2
c7ec7926,2024-08-30 14:03:00,Trolebús,,,Macul,"En hora punta mañana con clima lluvia, bajó mucha gente en la estación",3.0,17,29,6,2
b3fca1e0,2024-09-23 22:41:00,Red Bus,Vule,,Maipú,"Tomé bus interurbano en macul, en mediodía con clima nublado, el conductor fue amable, recomiendo la ruta",5.0,10,27,10,2
96e34921,2024-08-29 05:14:00,Red Bus,Subus,,Independencia,"La ruta fue rápida, recomiendo la ruta",5.0,1,39,2,1
fa4f52d1,2025-03-03 16:20:00,Trolebús,,,Recoleta,"Tomé trolebús en la florida, en hora punta mañana con clima lluvia, hubo fiscalización",3.0,17,43,6,0
65a2f2a0,2025-04-02 17:11:00,Trolebús,,,Quilicura,"Viajé por metrotren, en noche con clima viento, el conductor fue amable",5.0,8,37,8,0
fae72d05,2024-08-20 15:27:00,Bus Interurbano,Subus,,Pedro Aguirre Cerda,"Tomé trolebús en cerrillos, me sentí seguro durante el viaje",4.0,9,47,0,1
8d5b7101,2024-02-07 22:44:00,Bus Interurbano,Metbus,,Independencia,"Tomé metro en maipú, los asientos estaban disponibles",4.0,8,30,0,1
c8ccc7d4,2025-05-24 17:46:00,Red Bus,STP,,Recoleta,Me sentí inseguro por discusión entre pasajeros,2.0,14,43,4,1
d1a8f6bc,2025-01-24 15:17:00,Red Bus,Redbus,,La Florida,"Tomé metro en quilicura, el chofer manejaba brusco, deberían mejorar el servicio",2.0,19,31,6,2
d7e3db23,2024-05-09 11:33:00,MetroTren,,,Ñuñoa,"En noche con clima soleado, el aire acondicionado estaba adecuado",5.0,20,37,8,0
3889e386,2025-06-11 06:22:00,Trolebús,,,La Pintana,"Tomé red bus en cerrillos, sistema de pago falló",1.0,7,23,1,2
ac97479b,2025-02-24 06:42:00,Metro,,L4,Pedro Aguirre Cerda,"En hora punta tarde con clima nublado, ruidos molestos, deberían mejorar el servicio",2.0,18,14,6,0
84f43a76,2024-04-25 18:24:00,Red Bus,Alsacia,,Maipú,"En mediodía con clima lluvia, sistema de pago falló",1.0,24,30,2,0
90c4ff35,2024-08-02 12:01:00,Red Bus,Redbus,,Pedro Aguirre Cerda,Los asientos estaban disponibles,4.0,10,42,0,0
0d1c6b8a,2024-08-20 06:49:00,Red Bus,Vule,,San Bernardo,"Tomé metro en recoleta, en hora punta tarde con clima nublado, muy buen servicio",5.0,10,34,11,0
bf21fc7a,2025-06-30 09:00:00,Metro,,L1,Peñalolén,"Viajé por bus interurbano, cambio de andén de último minuto",3.0,4,31,14,1
b1480a2a,2024-12-02 20:31:00,MetroTren,,,Estación Central,"Tomé bus interurbano en la pintana, en hora punta mañana con clima lluvia, los asientos estaban disponibles",4.0,12,20,1,1
805ea1e4,2024-04-11 11:23:00,Bus Interurbano,Vule,,Las Condes,"Tomé metro en puente alto, hubo una detención prolongada sin explicación, deberían mejorar el servicio",1.0,13,38,8,2
7a382940,2024-08-13 17:07:00,Trolebús,,,Ñuñoa,"Viajé por metrotren, mal olor en el vagón, deberían mejorar el servicio",1.0,20,25,4,1
